project,experiment,iteration,stim_id,gameID,condition,study_phase,trialNum,stimuli_set,author_name,collection_name,level_name,width,height,layout,boxes,start_position.x,start_position.y,select_response,select_rt,rate_response,rate_rt,solveDuration,solved,boxesSolved,attempt_nInputEvents,attempt_nMovesAttempted,attempt_nMoved,attempt_nPushed,attempt_nRestart,attempt_nUndo
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,test,4,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,2367.5999999046326,10.0,1286.0,18.0,1,3,37,37,37,10,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,3485.4000000059605,8.0,1644.0,,0,2,259,220,182,46,16,23
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f752,2300-5aa05f3a-c729-40b0-8f26-d0022b9b1c85,enjoyable,test,7,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,1109.4000000953674,10.0,6099.0,132.0,1,3,166,139,132,38,1,26
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,test,6,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,1576.5,5.0,2897.0,,0,1,198,159,155,31,5,34
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f746,0629-c68648a8-4e99-44a5-a190-62a0c9cb4e2b,enjoyable,test,5,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,31658.600000023842,4.0,2623.0,,0,2,237,227,215,35,10,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f751,5197-3a69d2b2-ce0d-4022-8935-bbfdfcc1dd0f,enjoyable,test,3,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,1996.2000000476837,8.0,1728.0,,0,2,40,39,29,10,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,test,4,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,5186.300000011921,10.0,3861.0,204.0,1,3,94,77,72,16,0,17
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,1995.6999998092651,8.0,2502.0,,0,2,138,108,87,15,0,30
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,test,5,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,2658.399999856949,6.0,1456.0,,0,1,166,158,133,27,7,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f752,2300-5aa05f3a-c729-40b0-8f26-d0022b9b1c85,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,2535.0999999046326,1.0,4965.0,,0,1,218,194,155,35,7,17
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,test,5,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,27484.89999999851,10.0,2204.0,,0,0,239,234,168,31,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,97511.79999995232,4.0,2356.0,,0,2,263,258,236,45,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,test,7,C,jacques-duthen,Sokogen-990602-Levels,14,7.0,7.0,"['######', '#  . #', '# #. ##', '#  .  #', '# $$$ #', '#  # @#', '#######']","[{'x': 2, 'y': 4, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",5.0,5.0,3.0,2933.8000000044703,7.0,2417.0,,0,2,262,252,244,51,7,3
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,test,7,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,1637.3999996185303,10.0,3219.0,183.0,1,3,127,105,105,32,0,22
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f751,5197-3a69d2b2-ce0d-4022-8935-bbfdfcc1dd0f,enjoyable,test,4,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,5377.300000190735,8.0,1887.0,,0,2,27,26,26,4,0,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,test,5,C,david-w-skinner,Microban,17,6.0,7.0,"['#####', '# @ #', '#...#', '#$$$##', '#    #', '#    #', '######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,2.0,6522.5999999940395,7.0,11336.0,,0,2,60,54,49,16,2,4
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,9513-f1845b8b-e165-4fe9-971d-bc241ad2265d,difficult,test,1,A,jacques-duthen,Sokogen-990602-Levels,34,8.0,7.0,"['########', '##@ ####', '##$$   #', '#  $ # #', '# # ...#', '#   ####', '########']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",2.0,1.0,6.0,7454.29999999702,10.0,2124.0,,0,1,77,73,58,22,4,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f746,0629-c68648a8-4e99-44a5-a190-62a0c9cb4e2b,enjoyable,test,6,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,5760.100000023842,1.0,2581.0,,0,1,148,143,129,23,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,test,6,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,2220.2999999523163,7.0,2358.0,,0,2,357,347,314,101,8,2
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,test,7,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,3342.600000023842,3.0,4806.0,,0,1,210,204,183,37,6,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,test,6,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,9321.80000000447,8.0,4411.0,,0,2,360,349,266,36,11,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74a,2637-7fb2d862-8c46-4a1b-aa8a-8e9dff7667ae,enjoyable,test,8,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,1472.0999999940395,7.0,3707.0,,0,2,244,203,195,32,6,35
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,5672-fab8728b-5b13-44f5-ae1b-efa0cafa4a78,difficult,test,1,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,17929.300000000047,8.0,3482.0,268.0,1,3,400,396,380,40,4,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74e,0799-2c5590b5-fa54-436d-8395-703473800521,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,46,7.0,7.0,"['#######', '##  ###', '## .$ #', '# $$  #', '# #. .#', '#@  ###', '#######']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,5.0,7.0,2613.5999994277954,7.0,3034.0,,0,1,135,131,116,17,4,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,1,B,david-w-skinner,Microban,33,7.0,7.0,"['#######', '#. #  #', '#  $  #', '#. $#@#', '#  $  #', '#. #  #', '#######']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}]",5.0,3.0,0.0,6343.299999952316,9.0,3582.0,,0,2,211,207,203,38,4,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f751,5197-3a69d2b2-ce0d-4022-8935-bbfdfcc1dd0f,enjoyable,test,5,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,5879.799999952316,8.0,2847.0,,0,1,54,54,21,3,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2609-59fc8809-2290-42aa-9425-312fcb5fb0c5,difficult,test,1,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,6433.0,10.0,2421.0,,0,2,410,361,321,32,2,47
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,12208.60000000894,8.0,6788.0,,0,2,92,85,83,28,7,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,9513-f1845b8b-e165-4fe9-971d-bc241ad2265d,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,35,8.0,6.0,"['######', '#@ * ###', '# #    #', '#.$$.# #', '#      #', '########']","[{'x': 3, 'y': 1, 'state': '*'}, {'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,7.0,6393.5999999940395,7.0,1111.0,240.0,1,3,116,114,114,20,1,1
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f746,0629-c68648a8-4e99-44a5-a190-62a0c9cb4e2b,enjoyable,test,7,C,david-w-skinner,Microban,26,6.0,8.0,"[' #####', ' # @ #', ' #   #', '###$ #', '# ...#', '# $$ #', '###  #', '  ####']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 2, 'y': 5, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}]",3.0,1.0,0.0,3397.599999964237,10.0,1498.0,283.0,1,3,262,251,226,37,11,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2609-59fc8809-2290-42aa-9425-312fcb5fb0c5,difficult,test,2,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,1281.8999999761581,5.0,4661.0,64.0,1,3,89,89,86,10,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,test,7,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,1292.4000000953674,5.0,1867.0,,0,2,162,157,125,18,5,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,test,7,A,david-w-skinner,Microban,104,9.0,9.0,"['    #####', '#####   #', '#    $  #', '#  $#$#@#', '### #   #', '  # ... #', '  ###  ##', '    #  #', '    ####']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 5, 'y': 3, 'state': '$'}]",7.0,3.0,4.0,1903.0999999940395,6.0,1465.0,,0,2,386,360,299,56,6,20
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f750,4100-890bafe2-ac0e-44bf-b0cc-dafc8ce28587,enjoyable,test,8,C,aymeric-du-peloux,Microcosmos,28,9.0,7.0,"['     ####', '    ##  #', '   ## . #', '#### $  #', '# $ $.@##', '#  .  ##', '#######']","[{'x': 5, 'y': 3, 'state': '$'}, {'x': 2, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",6.0,4.0,4.0,7819.700000047684,1.0,2349.0,,0,1,122,101,99,23,3,18
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,2,B,jacques-duthen,Sokogen-990602-Levels,19,6.0,6.0,"['######', '#@  .#', '#$$$ #', '#. # #', '#  . #', '######']","[{'x': 1, 'y': 2, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",1.0,1.0,1.0,1916.300000011921,6.0,2219.0,174.0,1,3,110,108,102,19,2,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2609-59fc8809-2290-42aa-9425-312fcb5fb0c5,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,1039.3999999761581,7.0,3942.0,97.0,1,3,90,83,79,10,2,5
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,5672-fab8728b-5b13-44f5-ae1b-efa0cafa4a78,difficult,test,2,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,2691.6999999999534,10.0,1335.0,,0,2,333,325,280,26,8,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,3,B,jacques-duthen,Sokogen-990602-Levels,17,7.0,7.0,"['#####', '#@  ###', '# $$$ #', '## ...#', '#   # #', '#     #', '#######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,1.0,2.0,3224.099999964237,3.0,6109.0,52.0,1,3,43,43,43,10,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6ca,3893-f44e0eba-5167-40d5-9258-53e9a3299a75,enjoyable,test,1,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,19798.0,8.0,8705.0,172.0,1,3,107,100,85,18,2,5
fun-puzzles,fun-puzzles-exp1,production2,6790957096019241f9c4f691,5672-fab8728b-5b13-44f5-ae1b-efa0cafa4a78,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,13,8.0,6.0,"['######', '#@   ##', '# .$* ##', '# #$.  #', '#      #', '########']","[{'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '*'}, {'x': 3, 'y': 3, 'state': '$'}]",1.0,1.0,1.0,3208.3000000000466,3.0,1541.0,54.0,1,3,67,66,62,11,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f751,5197-3a69d2b2-ce0d-4022-8935-bbfdfcc1dd0f,enjoyable,test,6,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,4607.100000143051,7.0,3159.0,,0,1,25,25,13,1,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,4,B,jacques-duthen,Dimitri-and-Yorick,37,6.0,6.0,"['######', '# @$.#', '# $$.#', '#  #.#', '#    #', '######']","[{'x': 3, 'y': 1, 'state': '$'}, {'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}]",2.0,1.0,3.0,2167.0,2.0,4171.0,68.0,1,3,63,63,62,9,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,9513-f1845b8b-e165-4fe9-971d-bc241ad2265d,difficult,test,3,A,jacques-duthen,Sokogen-990602-Levels,32,7.0,7.0,"['#######', '##   ##', '## #.##', '#  $.##', '# # $ #', '#  * @#', '#######']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '*'}]",5.0,5.0,2.0,7688.5,10.0,884.0,,0,2,3,3,3,2,0,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f74b,8610-f32b74e5-8f2b-4565-b574-1e236b4658ef,enjoyable,test,7,C,david-w-skinner,Microban,43,9.0,9.0,"['     ####', '     # @#', '     #  #', '###### .#', '#   $  .#', '#  $$# .#', '#    ####', '###  #', '  ####']","[{'x': 4, 'y': 4, 'state': '$'}, {'x': 3, 'y': 5, 'state': '$'}, {'x': 4, 'y': 5, 'state': '$'}]",7.0,1.0,6.0,10676.09999999404,7.0,8399.0,,0,2,94,93,88,28,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f746,0629-c68648a8-4e99-44a5-a190-62a0c9cb4e2b,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,40,8.0,6.0,"['######', '#    ###', '# @#$  #', '# *.$  #', '# . #  #', '########']","[{'x': 4, 'y': 2, 'state': '$'}, {'x': 2, 'y': 3, 'state': '*'}, {'x': 4, 'y': 3, 'state': '$'}]",2.0,2.0,5.0,2051.900000035763,1.0,1551.0,,0,2,297,291,256,42,6,0
fun-puzzles,fun-puzzles-exp1,production2,6790957496019241f9c4f749,1571-154eb622-df3b-4c88-9a79-c8ca06666564,enjoyable,test,8,C,jacques-duthen,Sokogen-990602-Levels,41,9.0,7.0,"['######', '#    #', '# ## ##', '# .$@.###', '## $$   #', ' #  #.  #', ' ########']","[{'x': 3, 'y': 3, 'state': '$'}, {'x': 3, 'y': 4, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,1.0,978.7000000476837,6.0,1608.0,,0,2,34,33,26,8,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f66e,9513-f1845b8b-e165-4fe9-971d-bc241ad2265d,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,11143.29999999702,5.0,1399.0,77.0,1,3,57,53,53,18,1,3
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2826-bf8c7c1b-487c-4903-aa24-a672f679d1ab,difficult,test,8,A,david-w-skinner,Microban,67,7.0,8.0,"['#####', '#   ##', '# #  #', '#@$*.##', '##  . #', ' # $# #', ' ##   #', '  #####']","[{'x': 2, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '*'}, {'x': 3, 'y': 5, 'state': '$'}]",1.0,3.0,0.0,1762.5999999940395,6.0,2811.0,,0,1,334,300,236,35,6,28
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,5,B,david-w-skinner,Microban,41,8.0,6.0,"['#######', '#     #', '#@$$$ ##', '#  #...#', '##    ##', ' ######']","[{'x': 2, 'y': 2, 'state': '$'}, {'x': 3, 'y': 2, 'state': '$'}, {'x': 4, 'y': 2, 'state': '$'}]",1.0,2.0,4.0,2284.699999988079,6.0,2119.0,147.0,1,3,71,70,69,17,1,0
fun-puzzles,fun-puzzles-exp1,production2,6790956f96019241f9c4f664,2609-59fc8809-2290-42aa-9425-312fcb5fb0c5,difficult,test,4,A,jacques-duthen,Sokogen-990602-Levels,18,7.0,7.0,"['#######', '#  ####', '#   ###', '#$ $@##', '#. #$ #', '#  . .#', '#######']","[{'x': 1, 'y': 3, 'state': '$'}, {'x': 3, 'y': 3, 'state': '$'}, {'x': 4, 'y': 4, 'state': '$'}]",4.0,3.0,3.0,1331.5,10.0,1051.0,,0,2,253,232,215,38,7,14
fun-puzzles,fun-puzzles-exp1,production2,6790957196019241f9c4f6c5,2169-3a92dde0-7c87-427e-b80a-053b8c6e3046,difficult,test,6,B,jacques-duthen,Sokogen-990602-Levels,6,8.0,7.0,"[' #####', '##   ###', '# .# $@#', '#  # # #', '# *  $.#', '#    ###', '######']","[{'x': 5, 'y': 2, 'state': '$'}, {'x': 2, 'y': 4, 'state': '*'}, {'x': 5, 'y': 4, 'state': '$'}]",6.0,2.0,5.0,2245.800000011921,4.0,2594.0,75.0,1,3,58,58,57,12,0,0
